PRD_CAT,PRD_NM,LOT_ID,STP_CD,CHP_QTY,LOT_ST_DVS,CRT_DTS,
BGA,MN5410,LT11S173230183,ST11S0000065,185,WT,08-FEB-17
BGA,MN5410,LT11S173110189,ST11S0000068,800,EW,08-FEB-17
BGA,MN2PS011,LT11S173270337,ST11S0000019,1440,AC,09-MAR-17
BGA,MN2PS011,LT11S173190064,ST11S0000065,95,WT,09-MAR-17
BGA,MN2WS0260D3,LT11S171260019,ST11S0000067,106,WT,26-JAN-17
BGA,SNEA110150C0_SBT,LT11S173240406,ST11S0000013,174,WT,24-MAR-17
BGA,SNEA110050C0_SBT,LT11S165110230,ST11S0000009,2208,WT,08-MAY-16
BGA,AN33031UA_WFR,LT11S173270194,ST11S0000003,60392,WT,27-MAR-17
BGA,MN2WS140AFF1,LT11S171260017,ST11S0000067,15,WT,26-JAN-17
BGA,MN2PS01511A,LT11S172080001,ST11S0000059,3,WT,06-FEB-17
BGA,MN2PS01511A,LT11S172070001,ST11S0000059,4,WT,06-FEB-17
BGA,MN2PS01511A,LT11S15B230261,ST11S0000064,1,WT,19-NOV-15
BGA,MN2PS01511A,LT11S15C140309,ST11S0000064,2,WT,06-DEC-15
BGA,MN2WS0110B,LT11S171260003,ST11S0000067,26,WT,26-JAN-17
BGA,SNEA061260A0_SBT,LT11S173240327,ST11S0000013,2950,WT,24-MAR-17
BGA,MNZSL6FAAUB,LT11S173190106,ST11S0000063,2083,AC,17-MAR-17
BGA,AN33031UA-BB,LT11S173180211,ST11S0000066,641,WT,27-FEB-17
BGA,MN2WS0230A2N,LT11S173260109,ST11S0000064,714,WT,25-MAR-17
BGA,MN2WS0230A2N,LT11S173260094,ST11S0000068,120,EW,25-MAR-17
BGA,MN2WS0230A2N,LT11S173260495,ST11S0000037,708,AC,26-MAR-17
BGA,MN2WS0230A2N,LT11S173260493,ST11S0000037,709,WT,26-MAR-17
BGA,MN2WS0230A3N,LT11S173220287,ST11S0000067,48,WT,22-MAR-17
BGA,MN2WS0178A,LT11S173220250,ST11S0000063,773,HD,22-MAR-17
BGA,SNEA061490AA_SBT,LT11S173070195,ST11S0000013,4752,WT,07-MAR-17
BGA,MN2WS0275CB,LT11S173300012,ST11S0000029,1483,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173290279,ST11S0000067,5,WT,
BGA,MN2WS0275CB,LT11S173290175,ST11S0000069,1800,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173290067,ST11S0000033,1800,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173290019,ST11S0000033,1800,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173290161,ST11S0000069,1508,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173280273,ST11S0000037,1571,AC,23-MAR-17
BGA,MN5450UB,LT11S172100164,ST11S0000067,329,WT,20-JAN-17
BGA,MN2WS0280CB,LT11S171260055,ST11S0000067,108,WT,26-JAN-17
BGA,STG-032-030-0_SBT,LT11S173150223,ST11S0000013,2410,WT,25-JAN-17
BGA,M25L8006EWGS12_WFR,LT11S173140193,ST11S0000088,3303,WT,08-MAR-17
BGA,STG-032-029-0_SBT,LT11S16C240012,ST11S0000013,320,WT,24-OCT-16
BGA,MN5407UB-S,LT11S173230378,ST11S0000090,1280,AC,17-MAR-17
BGA,MN5407UB-S,LT11S173140102,ST11S0000068,1228,EW,06-MAR-17
BGA,MN2KSC100M,LT11S173280168,ST11S0000068,300,EW,13-FEB-17
BGA,MN2KSC100M,LT11S173160003,ST11S0000025,475,WT,13-FEB-17
BGA,MN2KSC100M,LT11S173150173,ST11S0000033,424,OW,13-FEB-17
BGA,DQSUBBGA0017A_SBT,LT11S172130222,ST11S0000013,3744,WT,13-FEB-17
BGA,MN2KSC100M,LT11S173270330,ST11S0000068,300,EW,13-FEB-17
BGA,MN5406UB-S,LT11S173140178,ST11S0000090,2560,AC,08-MAR-17
BGA,DQSUBBGA0019A_SBT,LT11S173070183,ST11S0000009,4352,WT,07-MAR-17
BGA,MNS210A3UBBP,LT11S173230235,ST11S0000033,789,AC,22-MAR-17
BGA,MN2KSC100UB,LT11S171080011,ST11S0000068,300,EW,28-DEC-16
BGA,MN2WS90AMCUB,LT11S173250052,ST11S0000033,464,AC,24-MAR-17
BGA,MN2WS91AMCUB,LT11S173050128,ST11S0000043,690,WT,01-MAR-17
BGA,MN2WS0041B,LT11S173260015,ST11S0000020,797,WT,23-MAR-17
BGA,MN2WS0260A2S,LT11S173270332,ST11S0000019,639,WT,23-MAR-17
BGA,MN2PS020,LT11S173120041,ST11S0000067,378,WT,17-FEB-17
BGA,MN2WS0028-SS,LT11S173250358,ST11S0000025,799,WT,23-MAR-17
BGA,MN2WS0028-SS,LT11S173010254,ST11S0000067,68,WT,27-FEB-17
BGA,MNS0210A3UBS,LT11S173220006,ST11S0000037,539,WT,13-FEB-17
BGA,MNS0210A3UBS,LT11S173210244,ST11S0000037,684,WT,13-FEB-17
BGA,MNS0210D3UBS,LT11S173270021,ST11S0000017,800,AC,24-MAR-17
BGA,MNS0210D3UBS,LT11S173260381,ST11S0000021,701,AC,24-MAR-17
BGA,MNS0210D3UBS,LT11S173210156,ST11S0000025,799,WT,13-FEB-17
IPD,MIP0253SSSCF,LT31S16C010467,ST31S0000003,5092,WT,01-DEC-16
IPD,MIP2830MSSCF,LT31S172050681,ST31S0000033,1183,WT,16-JAN-17
IPD,MIP2900MSSCF,LT31S173170181,ST31S0000033,1495,WT,16-MAR-17
IPD,MIP2910MSSCF,LT31S173270494,ST31S0000035,2000,OW,16-MAR-17
IPD,MIP2C20MSSCF,LT31S173270318,ST31S0000035,2000,OW,05-MAR-17
IPD,MIP2C20MSSCF,LT31S173270319,ST31S0000035,2000,OW,05-MAR-17
IPD,MIP2E3DMSSCF,LT31S173270528,ST31S0000035,2000,OW,27-FEB-17
IPD,MIP2E3DMSSCF,LT31S173020550,ST31S0000035,2000,OW,27-FEB-17
IPD,MIP2G40MSSCF,LT31S173120125,ST31S0000035,2000,OW,04-MAR-17
IPD,MIP2K2SMSSCF,LT31S173240251,ST31S0000035,2000,OW,04-MAR-17
IPD,MIP2K2SMSSCF,LT31S173140610,ST31S0000033,136,WT,04-MAR-17
IPD,MIP2L30MSSCF,LT31S173070714,ST31S0000033,982,WT,04-MAR-17
IPD,MIP3820MSSCF,LT31S173280399,ST31S0000012,10237,WT,06-FEB-17
IPD,MIP3840MSSCF,LT31S173270777,ST31S0000035,2000,OW,18-MAR-17
IPD,MIP4110MSSCF,LT31S14C140253,ST31S0000033,739,WT,05-DEC-14
IPD,MIP5510MSSCF,LT31S14C120113,ST31S0000033,189,WT,31-JUL-14
IPD,MIP2F20MSSCF,LT31S173290597,ST31S0000006,1,AC,18-MAR-17
IPD,MIP2K40MSSCF,LT31S173240388,ST31S0000003,63238,WT,24-MAR-17
IPD,MIP2K40MSSCF,LT31S173280394,ST31S0000009,10240,AC,24-MAR-17
IPD,MIP2K40MSSCF,LT31S173290632,ST31S0000006,1,AC,25-MAR-17
IPD,MIP2M40MSSCF,LT31S172210010,ST31S0000033,671,WT,18-DEC-16
IPD,MIP2830MTSCF,LT31S16A010420,ST31S0000033,1637,WT,29-SEP-16
IPD,MIP2K20MTSCF,LT31S173270785,ST31S0000035,2000,OW,10-MAR-17
IPD,MIP2K40MTSCF,LT31S16A030138,ST31S0000165,2578,WT,23-SEP-16
IPD,MIP2K50MTSCF,LT31S173280330,ST31S0000014,7679,AC,16-MAR-17
IPD,MIP3550MTSCF,LT31S173300115,ST31S0000006,1,AC,18-MAR-17
IPD,MIP3820MTSCF,LT31S173290604,ST31S0000009,5120,WT,01-FEB-17
IPD,MIP3840MTSCF,LT31S173270534,ST31S0000035,2000,OW,18-MAR-17
IPD,MIP2K30MTSCF,LT31S173270043,ST31S0000037,7661,WT,23-MAR-17
IPD,MIP2K30MTSCF,LT31S173300117,ST31S0000006,1,AC,29-MAR-17
IPD,MIP2K30MT1S0,LT31S173220266,ST31S0000035,2000,OW,12-MAR-17
IPD,MIP0221SY0V0,LT31S167140489,ST31S0000035,500,OW,12-MAY-16
IPD,MIP2L50MY,LT31S173270104,ST31S0000014,2871,AC,25-JAN-17
IPD,MIP3E40MY,LT31S166130826,ST31S0000035,500,OW,05-JUN-16
IPD,MIP3E50MY,LT31S173290355,ST31S0000035,500,OW,04-MAR-17
IPD,MIP3E50MY,LT31S173260584,ST31S0000016,2879,WT,19-MAR-17
IPD,MIP0224SY,LT31S173290558,ST31S0000003,16375,WT,29-MAR-17
IPD,MIP0224SY,LT31S172240379,ST31S0000033,360,WT,20-FEB-17
IPD,MIP2E2DMY,LT31S173110365,ST31S0000035,500,OW,27-FEB-17
IPD,MIP2E3DMY,LT31S173270206,ST31S0000014,2879,AC,25-MAR-17
IPD,MIP3E3SMY1S0,LT31S16C190007,ST31S0000033,284,WT,25-NOV-16
IPD,MIP0223SY0LF,LT31S173160593,ST31S0000033,439,WT,08-MAR-17
SOB,MN150222NF-S,LT31S172100399,ST31S0000130,3036,WT,10-FEB-17
SOB,AN31910A-VF,LT31S147311228,ST31S0000154,1922,WT,31-JUL-14
SOB,AN34043AAVF,LT31S173270194,ST31S0000157,2000,OW,15-MAR-17
SOB,AN34043AAVF,LT31S173270794,ST31S0000157,2000,OW,15-MAR-17
SOB,AN34043AAVF,LT31S173270525,ST31S0000157,2000,OW,17-MAR-17
SOB,AN44031A-VF,LT31S173260081,ST31S0000157,2000,OW,22-JAN-17
SOB,AN44062A-VF,LT31S173270063,ST31S0000157,2000,OW,17-MAR-17
SOB,AN47053A-VF,LT31S173210689,ST31S0000157,2000,OW,09-MAR-17
SOB,AN47054A-VF,LT31S173270086,ST31S0000157,2000,OW,09-MAR-17
SOB,AN47054A-VF,LT31S173110378,ST31S0000157,2000,OW,09-MAR-17
SOB,AN32183A-VF,LT31S173290311,ST31S0000155,1000,WT,10-MAR-17
SOB,AN32183A-VF,LT31S173280532,ST31S0000130,104894,WT,28-MAR-17
SOB,AN32183A-VF,LT31S173290472,ST31S0000155,1000,WT,10-MAR-17
SOB,AN33012UA-VB,LT31S173290150,ST31S0000157,1000,OW,16-MAR-17
SOB,AN33012UA-VB,LT31S173290676,ST31S0000155,1000,WT,16-MAR-17
SOB,AN33012UA-VB,LT31S173100284,ST31S0000157,1000,OW,09-MAR-17
SOB,AN33013UA-VB,LT31S173280410,ST31S0000157,1000,OW,20-MAR-17
SOB,AN33013UA-VB,LT31S173280314,ST31S0000157,1000,OW,20-MAR-17
SOB,AN33013UA-VB,LT31S173280482,ST31S0000157,1000,OW,20-MAR-17
SOB,AN33014UA-VB,LT31S173280595,ST31S0000157,1000,OW,05-MAR-17
SOB,AN33014UA-VB,LT31S173290029,ST31S0000157,1000,OW,11-MAR-17
SOB,AN33014UA-VB,LT31S173290219,ST31S0000157,1000,OW,11-MAR-17
SOB,AN49239A-VF,LT31S173280531,ST31S0000130,52420,WT,28-MAR-17
QFN,AN18401A-VB,LT31S173040440,ST31S0000123,2000,OW,20-FEB-17
QFN,AN41908A-VB,LT31S173280406,ST31S0000123,2000,OW,13-MAR-17
QFN,AN41908A-VB,LT31S173290303,ST31S0000123,2000,OW,13-MAR-17
QFN,AN41908A-VB,LT31S173220589,ST31S0000123,2000,OW,13-MAR-17
QFN,AN41908A-VB,LT31S173180293,ST31S0000120,5083,WT,13-MAR-17
QFN,AN32180A-VB,LT31S16A240255,ST31S0000114,5658,HD,05-OCT-16
QFN,AN49240A-VB,LT31S172140701,ST31S0000123,2000,OW,10-FEB-17
QFN,AN8049FHNEBV,LT31S16C200252,ST31S0000120,423,WT,20-DEC-16
QFN,AN18404UA-VB,LT31S173280062,ST31S0000123,2000,OW,03-MAR-17
QFN,AN33030UA-VB,LT31S173210705,ST31S0000120,14478,WT,16-MAR-17
QFN,AN33030UA-VB,LT31S173210231,ST31S0000120,2172,WT,16-MAR-17
QFN,NN30332A-VB,LT31S173040117,ST31S0000123,5000,OW,04-MAR-17
QFN,NN30332A-VB,LT31S167040445,ST31S0000109,3743,HD,04-JUL-16
QFN,NN30320A-VB,LT31S173290446,ST31S0000109,2152,WT,29-MAR-17
QFN,NN30320A-VB,LT31S173290423,ST31S0000109,3094,WT,29-MAR-17
QFN,NN30320A-VB,LT31S172060278,ST31S0000109,3355,HD,06-FEB-17
QFN,NN30320A-VB,LT31S16C220465,ST31S0000109,2023,HD,22-DEC-16
QFN,NN30320A-VB,LT31S16C310411,ST31S0000109,3688,HD,31-DEC-16
QFN,NN30320A-VB,LT31S16B150365,ST31S0000109,3500,HD,15-NOV-16
QFN,NN30320A-VB,LT31S173210466,ST31S0000109,3135,EW,21-MAR-17
QFN,NN30320A-VB,LT31S16A120071,ST31S0000109,3579,HD,12-OCT-16
QFN,NN30320A-VB,LT31S16A010176,ST31S0000109,3423,HD,01-OCT-16
QFN,AN30185A-VL,LT31S149190772,ST31S0000120,394,WT,19-SEP-14
IPD,MIP0223SYSLE,LT31S171040104,ST31S0000033,678,WT,28-DEC-16
IPD,MIP0224SY0LF,LT31S173240255,ST31S0000035,500,OW,21-JAN-17
IPD,MIP2E3DMY0LT,LT31S173280266,ST31S0000035,500,OW,18-MAR-17
IPD,MIP2E3DMY0LT,LT31S173270411,ST31S0000035,500,OW,18-MAR-17
IPD,MIP2E3DMY0LT,LT31S173270368,ST31S0000035,500,OW,18-MAR-17
IPD,MIP2E3DMY0LT,LT31S173270347,ST31S0000035,500,OW,18-MAR-17
IPD,MIP2E3DMY0LT,LT31S173240102,ST31S0000037,2800,WT,18-MAR-17
IPD,MIP2E3DMY0LT,LT31S173240002,ST31S0000035,500,OW,18-MAR-17
IPD,MIP3E30MYSLT,LT31S173280121,ST31S0000014,2876,AC,18-MAR-17
IPD,MIP2G40MDSLJ,LT31S173180192,ST31S0000035,800,OW,04-MAR-17
IPD,MIP4140MDSLK,LT31S173250487,ST31S0000035,800,OW,04-MAR-17
IPD,MIP4150MDSLJ,LT31S173200319,ST31S0000035,800,OW,04-MAR-17
IPD,MIP4150MDSLJ,LT31S173200638,ST31S0000035,800,OW,04-MAR-17
IPD,MIP826000L,LT31S154010308,ST31S0000032,523,WT,01-APR-15
MAT,AN7141-NT,LT31S147312401,ST31S0000072,1390,OW,31-JUL-14
MAT,AN7805,LT31S14A170236,ST31S0000070,296,WT,31-JUL-14
MAT,AN7805A,LT31S149250783,ST31S0000043,2171,WT,25-SEP-14
MAT,AN7805F-LC,LT31S147310285,ST31S0000070,1664,WT,31-JUL-14
MAT,AN7812F-LC,LT31S155270335,ST31S0000072,450,OW,21-APR-15
MAT,AN7915F-LC,LT31S156230351,ST31S0000072,450,OW,19-MAY-15
IPD,MIP2900MTSCF,LT31S173290278,ST31S0000009,4032,WT,24-MAR-17
IPD,MIP2E3DMTSCF,LT31S173270162,ST31S0000035,2000,OW,10-MAR-17
QFN,AN30321P_ASM,LT31S173230596,ST31S0000085,14560,WT,15-MAR-17
QFN,MD10064AA_WFR,LT31S173080324,ST31S0000171,53418,WT,23-FEB-17
QFN,AN44128A-VB,LT31S173230121,ST31S0000109,9994,WT,04-MAR-17
QFN,AN44142A-VB,LT31S161200179,ST31S0000120,7053,HD,20-JAN-16
SOB,AN83300UA-VF,LT31S173280186,ST31S0000140,3960,AC,24-MAR-17
SOB,AN83300UA-VF,LT31S173280545,ST31S0000157,1000,OW,20-MAR-17
SOB,AN83300UA-VF,LT31S173280420,ST31S0000157,1000,OW,20-MAR-17
SOB,AN83300UA-VF,LT31S173280270,ST31S0000157,1000,OW,20-MAR-17
SOB,AN83300UA-VF,LT31S173270836,ST31S0000157,1000,OW,20-MAR-17
SOB,AN83300UA-VF,LT31S173240463,ST31S0000130,37521,WT,24-MAR-17
SOB,AN83300UA-VF,LT31S173210242,ST31S0000157,1000,OW,27-FEB-17
SOB,AN83300UA-VF,LT31S172070417,ST31S0000154,180,HD,16-NOV-16
SOB,AN83300UA-VF,LT31S173220028,ST31S0000148,7998,AC,20-MAR-17
SOB,AN83300UA-VF,LT31S173230030,ST31S0000148,7968,WT,20-MAR-17
SOB,MNBCA6DHCF,LT31S173170264,ST31S0000157,2000,OW,09-MAR-17
SOB,AN22002A-NF,LT31S147311233,ST31S0000154,1274,WT,31-JUL-14
MAT,AN7808,LT31S14A070254,ST31S0000072,400,OW,31-JUL-14
MAT,AN1431T,LT31S168180421,ST31S0000070,7348,WT,18-AUG-16
MAT,AN1431T,LT31S168120425,ST31S0000070,12018,WT,12-AUG-16
MAT,AN7512,LT31S157100599,ST31S0000070,185,WT,26-JUN-15
MAT,AN80T53,LT31S147310433,ST31S0000070,1128,WT,31-JUL-14
QFN,NN30500A-VB,LT31S164190521,ST31S0000109,1228,HD,19-APR-16
QFN,NN30500A-VB,LT31S164050387,ST31S0000109,1130,AC,05-APR-16
QFN,NN30500A-VB,LT31S163240730,ST31S0000120,1809,HD,24-MAR-16
QFN,NN30500A-VB,LT31S164200533,ST31S0000109,1148,WT,20-APR-16
QFN,AN30195P_ASM,LT31S162130224,ST31S0000080,17388,HD,13-FEB-16
QFN,NN30297A-VB,LT31S173300086,ST31S0000091,14525,AC,15-MAR-17
SOB,MNBAFB1AXXF,LT31S172120350,ST31S0000154,1455,WT,12-FEB-17
SOB,AN33012UA-VB,LT31S173210674,ST31S0000159,7880,AC,16-MAR-17
SOB,AN33014UA-VB,LT31S173260049,ST31S0000141,7995,OW,22-MAR-17
SOB,AN33014UA-VB,LT31S173140604,ST31S0000154,421,WT,11-MAR-17
SOB,AN47200A-VF,LT31S173290691,ST31S0000135,6400,AC,28-MAR-17
SOB,AN47200A-VF,LT31S173240574,ST31S0000145,6390,WT,20-MAR-17
SOB,AN47200A-VF,LT31S173240084,ST31S0000145,6311,WT,20-MAR-17
SOB,AN34043AAVF,LT31S173260011,ST31S0000148,2750,WT,17-MAR-17
SOB,AN44062A-VF,LT31S173280576,ST31S0000148,2500,WT,17-MAR-17
SOB,AN44062A-VF,LT31S173220658,ST31S0000148,2613,WT,17-MAR-17
SOB,MN101CA6DHB,LT31S155040240,ST31S0000154,1479,WT,21-APR-15
SOB,MNBCA6DHCF,LT31S173280283,ST31S0000154,1998,WT,09-MAR-17
IPD,MIP2E3DMY1XC,LT31S173290618,ST31S0000035,500,OW,18-MAR-17
SOB,MNBAFB1ASC3F,LT31S16C210611,ST31S0000154,1054,WT,26-OCT-16
SOB,MIP0050MX1BR,LT31S173290453,ST31S0000130,47006,WT,29-MAR-17
SOB,MIP0050MX1BR,LT31S173290448,ST31S0000130,15086,WT,29-MAR-17
SOB,MIP0050MX1BR,LT31S173290443,ST31S0000130,46908,WT,29-MAR-17
QFN,AN44128ABVB,LT31S173300120,ST31S0000123,5000,OW,06-MAR-17
QFN,AN44128ABVB,LT31S173240247,ST31S0000110,5034,WT,17-MAR-17
IPD,MIP4110MTSCF,LT31S154170464,ST31S0000035,2000,OW,10-APR-15
QFN,MNBEFG9GXWV,LT31S172220563,ST31S0000123,2000,OW,20-FEB-17
IPD,MIP6S10MTSCF,LT31S173280443,ST31S0000035,2000,OW,13-MAR-17
IPD,MIP6S10MTSCF,LT31S173260034,ST31S0000018,5118,WT,13-MAR-17
IPD,MIP6S10MTSCF,LT31S173290491,ST31S0000009,5120,WT,13-MAR-17
IPD,MIP6S10MTSCF,LT31S173240183,ST31S0000035,2000,OW,13-MAR-17
IPD,MIP6S10MTSCF,LT31S173240017,ST31S0000035,2000,OW,13-MAR-17
IPD,MIP3620MTSCF,LT31S173080144,ST31S0000033,527,WT,10-NOV-16
SOB,MIP0060MXL,LT31S171170106,ST31S0000154,551,WT,14-DEC-16
SOB,MIP0050MX1BR,LT31S173170085,ST31S0000177,22739,WT,13-MAR-17
SOB,MN63Y1009-E1,LT31S172230651,ST31S0000157,2000,OW,27-DEC-16
SOB,MN63Y1011-E1,LT31S173250277,ST31S0000157,2000,OW,17-MAR-17
SOB,MN63Y2007-E2,LT31S173220499,ST31S0000155,2000,HD,08-MAR-17
SOB,MN63Y1210AAF,LT31S173290381,ST31S0000136,7680,WT,24-MAR-17
IPD,MIP801000L,LT31S173280143,ST31S0000012,1911,WT,12-MAR-17
IPD,MIP801000L,LT31S173180090,ST31S0000013,1912,WT,12-MAR-17
IPD,MIP6S1AMTSCF,LT31S173180116,ST31S0000033,1270,WT,13-MAR-17
SOB,MNBAFB1AEW1F,LT31S173140777,ST31S0000154,1349,WT,11-MAR-17
QFN,MN864729-EB,LT31S173280604,ST31S0000123,2000,OW,28-MAR-17
QFN,MN864729-EB,LT31S173240220,ST31S0000123,2000,OW,24-MAR-17
QFN,MN864729-EB,LT31S172160610,ST31S0000123,2000,OW,16-FEB-17
IPD,MIP9L02MLS,LT31S166070559,ST31S0000033,1124,WT,07-JUN-16
IPD,MIP9L02MLS,LT31S166080334,ST31S0000035,2000,OW,07-JUN-16
IPD,MIP2C10MTSCF,LT31S169290141,ST31S0000033,1746,WT,24-SEP-16
QFN,AN44104ABVB,LT31S173240176,ST31S0000109,10071,WT,10-MAR-17
QFN,AN44116ABVB,LT31S173240712,ST31S0000109,7272,WT,17-MAR-17
QFN,AN44116ABVB,LT31S173270328,ST31S0000091,14560,AC,17-MAR-17
QFN,AN44116ABVB,LT31S173170074,ST31S0000109,14548,AC,06-MAR-17
QFN,AN44116ABVB,LT31S173180031,ST31S0000109,13828,WT,06-MAR-17
IPD,3VD277700YL-63_ASM,LT31S173270682,ST31S0000165,13522,WT,13-MAR-17
IPD,3VD277700YL-63_ASM,LT31S173290419,ST31S0000003,48235,WT,29-MAR-17
IPD,3VD277700YL-63_ASM,LT31S173290433,ST31S0000003,16862,WT,29-MAR-17
IPD,3VD277700YL-63_ASM,LT31S173290437,ST31S0000003,44442,WT,29-MAR-17
QFN,AN30297P_ASM,LT31S173290515,ST31S0000085,14560,AC,15-MAR-17
QFN,MD10023AA_WFR,LT31S173210405,ST31S0000080,30015,WT,21-MAR-17
QFN,MD10023AA_WFR,LT31S171230313,ST31S0000081,30015,HD,16-JAN-17
IPD,MIP6S00MTSCF,LT31S173290470,ST31S0000030,4758,HD,29-MAR-17
SOB,MNBAFB1AEF1F,LT31S16B180198,ST31S0000148,1594,WT,12-JUL-16
IPD,MIP2N1BUKL,LT31S171200085,ST31S0000035,1000,HD,30-DEC-16
QFN,AN44142A-VB,LT31S173270142,ST31S0000091,7280,WT,24-MAR-17
QFN,AN44142A-VB,LT31S173120180,ST31S0000109,14550,AC,20-FEB-17
IPD,MIP5330MTSCF,LT31S173250611,ST31S0000030,7447,HD,18-MAR-17
IPD,MIP5330MTSCF,LT31S169160503,ST31S0000037,2527,HD,24-AUG-16
SOB,MNBCA6DHGF,LT31S172230085,ST31S0000154,1121,WT,15-JAN-17
QFN,MN864729-EB,LT31S173300044,ST31S0000109,4768,WT,30-MAR-17
QFN,MN864729-EB,LT31S173280488,ST31S0000108,1587,WT,28-MAR-17
QFN,MN864729-EB,LT31S173280556,ST31S0000109,4457,HD,28-MAR-17
QFN,MN864729-EB,LT31S173280629,ST31S0000109,4756,WT,28-MAR-17
QFN,MN864729-EB,LT31S173160178,ST31S0000120,4396,WT,16-MAR-17
SOB,MNBAFB1AEK1F,LT31S171080445,ST31S0000154,1038,WT,28-DEC-16
TRD,2SC1573AQ,LT41S149120020,ST41S0000020,200,WT,15-AUG-14
LD,CLNCT28AS,LT49S173270002,ST49S0000006,19502,AC,25-MAR-17
LD,CLNCT28AS,LT49S173280006,ST49S0000005,19686,WT,26-MAR-17
LD,CLNCT28AS,LT49S173260026,ST49S0000006,19754,WT,24-MAR-17
LD,CLNCT28AS,LT49S173250002,ST49S0000011,19193,WT,24-MAR-17
LD,CLNCT28AS,LT49S173210006,ST49S0000005,19055,HD,20-MAR-17
LD,CLNCT28AS,LT49S173190018,ST49S0000014,19029,EW,17-MAR-17
LD,CLNCT28AS,LT49S173190009,ST49S0000014,19720,EW,18-MAR-17
LD,CLNCT28AS,LT49S173240002,ST49S0000014,18521,EW,23-MAR-17
LD,CLNCT28AE,LT49S173240022,ST49S0000014,18961,EW,24-MAR-17
LD,CLNCT28AE,LT49S173220006,ST49S0000014,18853,EW,20-MAR-17
LD,CLNCT28AE,LT49S173220003,ST49S0000014,19123,EW,20-MAR-17
LD,CLNCT28AE,LT49S173230012,ST49S0000014,17326,EW,23-MAR-17
LD,CLNCT28AE,LT49S173170013,ST49S0000014,19731,EW,17-MAR-17
LD,CLNCT28AE,LT49S173190013,ST49S0000014,19477,EW,18-MAR-17
LD,CLNCT28AE,LT49S173240005,ST49S0000014,19108,EW,23-MAR-17
LD,CLNCT28AE,LT49S173150013,ST49S0000014,17661,EW,15-MAR-17
LD,CLNCT28AE,LT49S173180011,ST49S0000014,18868,EW,18-MAR-17
LD,CLNCT16BS,LT49S173240020,ST49S0000006,15773,WT,24-MAR-17
LD,CLN9705KC-U,LT49S173040030,ST49S0000025,1570,EW,04-MAR-17
BGA,MN5410,LT11S173190072,ST11S0000068,800,EW,08-FEB-17
BGA,MN2WS140AFF1,LT11S173270166,ST11S0000067,29,WT,14-MAR-17
BGA,MN2PS01511A,LT11S171210318,ST11S0000059,25,WT,20-JAN-17
BGA,MN2PS01511A,LT11S16A070198,ST11S0000059,1,WT,04-OCT-16
BGA,MN2PS01511A,LT11S169150397,ST11S0000059,5,WT,13-SEP-16
BGA,MN2PS01511A,LT11S165160096,ST11S0000059,363,WT,13-MAY-16
BGA,MN2PS01511A,LT11S166100392,ST11S0000059,2,WT,09-JUN-16
BGA,MN2PS01511A,LT11S164080186,ST11S0000059,143,WT,07-APR-16
BGA,MN2PS01511A,LT11S14C080191,ST11S0000064,4,WT,04-DEC-14
BGA,MN2PS01511A,LT11S14B200379,ST11S0000064,3,WT,18-NOV-14
BGA,MN2PS01511A,LT11S149260091,ST11S0000067,9,WT,23-SEP-14
BGA,AN33031UA-BB,LT11S173280107,ST11S0000020,8595,WT,27-FEB-17
BGA,SNEA061260A0_SBT,LT11S173240333,ST11S0000009,3959,WT,24-MAR-17
BGA,MN2WS0230A2N,LT11S173260107,ST11S0000067,696,WT,25-MAR-17
BGA,MN2WS0230A2N,LT11S173300042,ST11S0000068,120,AC,25-MAR-17
BGA,MN2WS0230A2N,LT11S173260455,ST11S0000071,345,WT,25-MAR-17
BGA,MN2WS0230A2N,LT11S173260451,ST11S0000063,698,AC,25-MAR-17
BGA,MN2WS0178A,LT11S173220304,ST11S0000033,793,WT,22-MAR-17
BGA,MN2WS0178A,LT11S173220298,ST11S0000033,798,AC,22-MAR-17
BGA,MN2WS0178B,LT11S171260016,ST11S0000067,116,WT,26-JAN-17
BGA,MN2WS0175B,LT11S16C170025,ST11S0000067,126,HD,15-DEC-16
BGA,MN2WS0275CB,LT11S173290176,ST11S0000069,1800,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173290059,ST11S0000033,1697,AC,26-MAR-17
BGA,MN2WS0275CB,LT11S173290102,ST11S0000033,1200,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173280267,ST11S0000063,1452,AC,23-MAR-17
BGA,MN2WS0275CB,LT11S173300022,ST11S0000029,1800,WT,26-MAR-17
BGA,MN2WS0275CB,LT11S173290277,ST11S0000067,9,WT,
BGA,MN2PS0131,LT11S173250331,ST11S0000020,1038,WT,13-MAR-17
BGA,MN2PS0131,LT11S173280055,ST11S0000019,1080,AC,27-MAR-17
BGA,MN2PS0131,LT11S173250354,ST11S0000027,1038,WT,13-MAR-17
BGA,MN5450UB,LT11S173250095,ST11S0000090,748,AC,23-MAR-17
BGA,MN5450UB,LT11S16C100156,ST11S0000067,314,WT,01-DEC-16
BGA,MN5450UB,LT11S173250092,ST11S0000019,1440,AC,23-MAR-17
BGA,MN2WS0280CB,LT11S171260056,ST11S0000067,34,WT,26-JAN-17
