PLANT,PART_NAME,SERVICE_TYPE,FLOW_TYPE,STP_CD,ONESAP_LOT,PROCESS_BEFORE_QTY,PROCESS_AFTER_QTY,STATUS,LOT_CREATE_DATE,
SG21,AN30185A-VL,T,E,ST31S0000120,UCE9J027.1,394,0,WT,2014-09-19 20:15:45,
SG21,MIP0225SY0LF,F,E,ST31S0000033,UCF5V009.1,354,0,WT,2015-05-31 17:43:48,
SG21,MIP0244SD2HD,F,E,ST31S0000035,UCF6J031.1,0,800,OW,2015-06-18 15:16:21,
SG21,AN7815A,F,E,ST31S0000070,UCF9G037.1,141,0,WT,2015-09-10 16:56:33,
SG21,AN7805F-LC,F,E,ST31S0000070,UCE7V465.1,228,0,WT,2014-07-31 16:24:42,
SG21,AN7915F-LC,F,E,ST31S0000072,UCF6N038.1,0,450,OW,2015-05-19 14:23:12,
SG21,MN101EFA0AXX,F,E,ST31S0000155,UCE7V550.1,152,0,WT,2014-07-31 16:24:42,
SG21,AN1431T,F,E,ST31S0000070,UCG8C342.1,8880,0,WT,2016-08-12 14:53:01,
SG21,NN30297A-VB,F,E,ST31S0000120,UCH3U002.1,2036,0,WT,2017-03-15 17:36:42,
SG21,AN18165A-VB,F,E,ST31S0000154,UCE8E010.1,52,0,WT,2014-08-06 20:26:32,
SG21,AN8249S-E1V,F,E,ST31S0000154,UCF83005.1,1370,0,WT,2015-08-02 17:30:54,
SG21,HULT273S01AU,F,E,(HL)0901,UFE6A010.1,691,0,RUN,2014/06/07 03:35:17
,
SG21,HULT275S13PA,F,E,(HL)0901,UFF1N023.1,2024,0,RUN,2015/01/23 01:17:03
,
SG21,HULT275S13PA,F,E,(HL)0901,UFF1N024.1,481,0,RUN,2015/01/23 01:17:06
,
SG21,HUL6205S31AU,F,E,(HL)0901,UFFAT006.1,240,0,RUN,2015/03/26 03:48:32
,
SG21,HUL6205S31AU,F,E,(HL)0901,UFFAU002.1,1853,0,RUN,2015/03/26 03:48:32
,
SG21,HUL6205S31AU,F,E,(HL)0901,UFFAV004.1,1836,0,RUN,2015/03/26 03:48:38
,
SG21,HUL7208S32AU,F,E,(HL)0901,UFFBP004.1,1958,0,RUN,2015/11/23 17:13:28
,
SG21,HUL7212S31TN,F,E,(HL)0901,UFFCM008.1,1910,0,RUN,2015/12/18 02:01:43
,
SG21,HUL7212S33PA,F,E,(HL)0901,UFG2C245.1,1286,0,ABN,2016/02/05 19:44:52
,
SG21,HUL7212S33PA,F,E,(HL)0901,UFG2E467.1,1312,0,ABN,2016/02/06 08:30:24
,
SG21,HUL7212S33PA,F,E,(HL)0901,UFG2E466.1,1285,0,HELD,2016/02/12 01:18:56
,
SG21,HUL7212S33PA,F,E,(HL)0907,UFG2J533.1,1597,0,ABN,2016/02/16 13:54:03
,
SG21,HUL7212S34PA,F,E,(HL)0901,UFG18004.1,1380,0,ABN,2015/12/21 06:20:49
,
SG21,HUL7214S11MC,F,E,(HL)0901,UFFB9004.1,1572,0,RUN,2015/11/08 23:10:59
,
SG21,HUL7215S11MC,F,E,(HL)0901,UFE8B004.1,1064,0,RUN,2014/08/06 14:31:04
,
SG21,HUL7215S11MC,F,E,(HL)0904,UFE8C004.1,2015,0,RUN,2014/08/06 14:31:09
,
SG21,HUL7216S11MC,F,E,(HL)0901,UFH3V261.1,1976,0,HELD,2017/03/27 18:37:38
,
SG21,HUL7216S11MC,F,E,(HL)0901,UFH3V262.1,1932,0,HELD,2017/03/27 14:15:18
,
SG21,HUL7216S11MC,F,E,(HL)0901,UFH3V265.1,1945,0,HELD,2017/03/27 18:37:47
,
SG21,MN34031ALH-T,T,E,(CCD)0901,UEH41048.1,14,0,RUN,2017/03/31 08:08:43
,
SG21,MN34124PAHWV,T,E,(CCD)0901,UEH41045.1,544,0,RUN,2017/03/29 23:52:37
,
SG21,MN34124PAHWV,T,E,(CCD)0928,UEH41043.1,1877,0,RUN,2017/03/29 23:52:37
,
SG21,MN34595PLHKV,E,E,(CCD)0901,UEH3U063.1,210,0,RUN,2017/03/28 02:44:52
,
SG21,MIP2K30MTSCF,A,A,ST31S0000008,UCH3U021.1,7680,0,AC,2017-03-29 17:18:31,
SG21,MIP2K30MTSCF,A,A,ST31S0000006,UCH3U095.1,1,0,AC,2017-03-29 17:18:31,
SG21,AN7915F,T,T,ST31S0000062,UCE7V437.1,1299,0,WT,2014-07-31 16:24:42,
SG21,AN47200A-VF,A,A,ST31S0000135,UCH3U041.1,6400,0,AC,2017-03-28 18:14:19,
SG21,MIP2N1AUKL,A,A,ST31S0000006,UCH3U112.1,1,0,AC,2017-03-25 14:37:10,
SG21,2SC1573AQ,T,T,ST41S0000020,UDE9F009.1,737,0,WT,2014-08-15 08:40:22,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U081.1,3200,0,WT,2017-03-17 12:40:43,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U109.1,3200,0,WT,2017-03-17 12:40:43,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U104.1,3200,0,WT,2017-03-17 12:40:43,
SG21,AN7915F,T,T,ST31S0000062,UCF77017.1,1317,0,WT,2015-05-19 14:23:38,
SG21,AN7915F,T,T,ST31S0000062,UCF5S020.1,2522,0,WT,2015-05-19 14:23:12,
SG21,AN7915F,T,T,ST31S0000062,UCE9D020.1,2338,0,WT,2014-09-08 14:26:14,
SG21,MIP3820MTSCF,A,A,ST31S0000008,UCH3U034.1,5120,0,AC,2017-02-01 14:23:11,
SG21,MIP3820MTSCF,A,A,ST31S0000008,UCH3U038.1,5120,0,AC,2017-02-01 14:23:11,
SG21,AN41917A-VB,A,A,ST31S0000082,UCG2PEPL.1,920,0,HD,2016-02-24 18:20:10,
SG21,AN12800UA-VB,A,A,ST31S0000091,UCH3U051.1,5120,0,WT,2017-03-27 14:44:38,
SG21,AN7812A,A,A,ST31S0000168,UCE8O014.1,4361,0,WT,2014-07-31 16:24:42,
SG21,AN7915F,T,T,ST31S0000062,UCF72026.1,2288,0,WT,2015-05-19 14:23:38,
SG21,AN7915F,T,T,ST31S0000062,UCEC4025.1,3554,0,WT,2014-11-29 14:18:33,
SG21,AN7915F,T,T,ST31S0000062,UCF5T017.1,2228,0,WT,2015-05-19 14:23:12,
SG21,MIP3550MTSCF,A,A,ST31S0000006,UCH3U093.1,1,0,AC,2017-03-18 15:17:43,
