PLANT,PART_NAME,SERVICE_TYPE,FLOW_TYPE,STP_CD,ONESAP_LOT,PROCESS_BEFORE_QTY,PROCESS_AFTER_QTY,STATUS,LOT_CREATE_DATE,
SG21,QBSG-PA3-S262T,T,T,(CCD)0768,UEH3U087.1,12,0,RUN,01/14/2017,
SG21,QBSG-PA3-S262T,T,T,(CCD)0768,UEH3U090.1,40,0,RUN,12/07/2016,
SG21,QBSG-PA3-S262T,T,T,(CCD)0768,UEH3U089.1,81,0,RUN,03/09/2017,
SG21,QBSG-PA3-S262T,T,T,(CCD)0768,UEH3U088.1,74,0,RUN,01/14/2017,
SG21,QBSG-PA3-S264T,T,T,(CCD)0768,UEH48034.1,3,0,RUN,03/06/2016,
SG21,QBSG-PA3-S264T,T,T,(CCD)0768,UEH48033.1,29,0,RUN,09/11/2016,
SG21,QBSG-PA3-S264T,T,T,(CCD)0768,UEH48032.1,15,0,RUN,08/13/2016,
SG21,QBSG-PA3-S264T,T,T,(CCD)0768,UEH48035.1,6,0,RUN,05/16/2016,
SG21,QBSG-PA3-S264T,T,T,(CCD)0768,UEH48036.1,18,0,RUN,05/16/2016,
SG21,QBSG-PA3-S268T,T,T,(CCD)0768,UEH1C181.1,705,0,HELD,12/16/2016,
SG21,QBSG-PA3-S268T,T,T,(CCD)0768,UEH29113.1,25,0,HELD,02/08/2017,
SG21,QBSG-PA3-S268T,T,T,(CCD)0768,UEH2H132.1,740,0,HELD,02/11/2017,
SG21,QBSG-PA3-S275T,T,T,(CCD)0768,UEH3U053.1,285,0,RUN,03/01/2017,
SG21,QBSG-PA3-S275T,T,T,(CCD)0768,UEH3U054.1,112,0,RUN,11/25/2016,
SG21,QBSG-PA3-S275T,T,T,(CCD)0768,UEH3U055.1,279,0,RUN,11/29/2016,
SG21,QBSG-PA3-S275T,T,T,(CCD)0768,UEH4I010.1,1379,0,RUN,04/14/2017,
SG21,QBSG-PA3-S277T,T,T,(CCD)0768,UEGCO062.1,898,0,HELD,12/22/2016,
SG21,QBSG-PA3-S277T,T,T,(CCD)0768,UEH4H135.1,148,0,RUN,03/20/2017,
SG21,QBSG-PA3-S278T,T,T,(CCD)0768,UEH3U062.1,101,0,RUN,10/31/2016,
SG21,QBSG-PA3-S278T,T,T,(CCD)0768,UEH3U063.1,83,0,RUN,02/27/2017,
SG21,QBSG-PA3-S285T,T,T,(CCD)0768,UEH3U041.1,78,0,RUN,01/03/2017,
SG21,QBSG-PA3-S285T,T,T,(CCD)0768,UEH3U042.1,87,0,RUN,11/27/2016,
SG21,QBSG-PA3-S287T,T,T,(CCD)0768,UEH3T164.1,442,0,RUN,01/13/2017,
SG21,QBSG-PA3-S287T,T,T,(CCD)0768,UEH3T165.1,68,0,RUN,12/10/2016,
SG21,QBSG-PA3-S287T,T,T,(CCD)0768,UEH4J021.1,1031,0,RUN,04/16/2017,
SG21,QBSG-PA3-S288T,T,T,(CCD)0768,UEH3U039.1,187,0,RUN,12/05/2016,
SG21,QBSG-PA3-S290T,T,T,(CCD)0768,UEH3U003.1,77,0,RUN,11/04/2016,
SG21,QBSG-PA3-S290T,T,T,(CCD)0768,UEH3U004.1,14,0,RUN,11/28/2016,
SG21,QBSG-PA3-S290T,T,T,(CCD)0768,UEH43098.1,330,0,RUN,04/03/2017,
SG21,QBSG-PA3-S290T,T,T,(CCD)0768,UEH4J043.1,1560,0,RUN,04/03/2017,
SG21,QBSG-PA3-S292T,T,T,(CCD)0768,UEG45014.1,49,0,RUN,03/28/2016,
SG21,QBSG-PA3-S292T,T,T,(CCD)0768,UEH4I135.1,1600,0,RUN,04/08/2017,
SG21,QBSG-PA3-S292T,T,T,(CCD)0768,UEH4H137.1,4,0,RUN,04/08/2017,
SG21,QBSG-PA3-S293T,T,T,(CCD)0768,UEH14005.1,10,0,RUN,01/01/2017,
SG21,QBSG-PA3-S293T,T,T,(CCD)0768,UEH4H134.1,33,0,RUN,11/14/2016,
SG21,QBSG-PA3-S294T,T,T,(CCD)0768,UEG8E068.1,6,0,RUN,08/11/2016,
SG21,QBSG-PA3-S294T,T,T,(CCD)0768,UEGB1098.1,2,0,RUN,10/22/2016,
SG21,QBSG-PA3-S294T,T,T,(CCD)0768,UEGB2009.1,2,0,RUN,10/22/2016,
SG21,QBSG-PA3-S355T,T,T,(CCD)0768,UEH4J025.1,3189,0,RUN,04/14/2017,
SG21,NN30297A-VB,F,T,ST31S0000109,UCH41131.1,7801,0,AC,03/15/2017,
SG21,NN30297A-VB,F,T,ST31S0000109,UCH3V388.1,7185,0,AC,03/15/2017,
SG21,AN44104ABVB,F,T,ST31S0000109,UCH3700U.1,2211,0,HD,02/20/2017,
SG21,AN44104ABVB,F,A,ST31S0000095,UCH42653.1,9986,0,AC,03/15/2017,
SG21,AN44104ABVB,F,T,ST31S0000109,UCH3D187.1,9012,0,HD,02/20/2017,
SG21,AN44104ABVB,F,T,ST31S0000109,UCH4I428.1,4031,0,WT,03/10/2017,
SG21,AN44116ABVB,F,T,ST31S0000109,UCH38565.1,14559,0,AC,02/27/2017,
SG21,AN44116ABVB,F,T,ST31S0000109,UCH44181.1,8881,0,WT,02/27/2017,
SG21,AN44116ABVB,F,T,ST31S0000109,UCH4G896.1,13818,0,WT,02/27/2017,
SG21,AN44116ABVB,F,A,ST31S0000091,UCH3S694.1,12376,0,AC,03/17/2017,
SG21,AN44142A-VB,F,A,ST31S0000091,UCH46197.1,14560,0,AC,03/24/2017,
SG21,AN44143A-VB,F,A,ST31S0000080,UCH3N745.1,70075,0,WT,03/23/2017,
SG21,AN32182UA-VB,F,T,ST31S0000114,UCGAG245.1,6065,0,HD,10/09/2016,
SG21,AN41917A-VB,F,A,ST31S0000082,UCG2P027.1,920,0,HD,02/24/2016,
SG21,AN18404UA-VB,F,T,ST31S0000113,UCH3V284.1,3176,0,WT,03/03/2017,
SG21,AN18404UA-VB,F,T,ST31S0000112,UCH42557.1,3200,0,WT,03/13/2017,
SG21,NN30321A-VB,F,T,ST31S0000109,UCH1F487.1,13521,0,HD,12/12/2016,
SG21,AN44128ABVB,F,T,ST31S0000109,UCH43865.1,10058,0,WT,03/17/2017,
SG21,AN44128ABVB,F,A,ST31S0000110,UCH46562.1,5034,0,WT,03/17/2017,
SG21,AN44128A-VB,F,T,ST31S0000109,UCH3N182.1,9900,0,WT,03/04/2017,
SG21,MN2KSC100M,F,T,ST11S0000064,UBH45297.1,427,0,WT,02/13/2017,
SG21,MN2KSC100M,F,T,ST11S0000029,UBH4C174.1,480,0,WT,02/13/2017,
SG21,MN2PS020,F,T,ST11S0000037,UBH15232.1,478,0,HD,01/05/2017,
SG21,MN5450UB,F,A,ST11S0000021,UBH45031.1,1351,0,AC,03/23/2017,
SG21,MN2PS0131,F,A,ST11S0000020,UBH4I191.1,1072,0,WT,03/13/2017,
SG21,AN33031UA-BB,F,A,ST11S0000027,UBH47242.1,8618,0,WT,02/27/2017,
SG21,MN2WS91AMCUB,F,T,ST11S0000043,UBH35151.1,690,0,WT,03/01/2017,
SG21,MN2WS90AMCUB,F,T,ST11S0000043,UBH41118.1,589,0,AC,03/24/2017,
SG21,MN2WS0178A,F,A,ST11S0000025,UBH43420.1,800,0,WT,03/22/2017,
SG21,MN2WS0260A2S,F,A,ST11S0000021,UBH45371.1,699,0,AC,03/23/2017,
SG21,MN2WS0260A2S,F,T,ST11S0000033,UBH3K293.1,667,0,HD,02/27/2017,
SG21,MN2WS0260A2S,F,A,ST11S0000019,UBH45220.1,800,0,WT,03/23/2017,
SG21,MN2WS0041B,F,A,ST11S0000020,UBH46098.1,800,0,WT,03/23/2017,
SG21,MN2WS0041B,F,A,ST11S0000019,UBH4H150.1,800,0,AC,03/23/2017,
SG21,MN2WS0041B,F,A,ST11S0000017,UBH4F018.1,480,0,AC,03/23/2017,
SG21,MN2WS0041B,F,A,ST11S0000017,UBH4G103.1,800,0,AC,03/23/2017,
SG21,MN2WS0041UBS,F,T,ST11S0000043,UBH4H315.1,770,0,WT,02/23/2017,
SG21,MNS0105UB-SS,F,T,ST11S0000043,UBH42075.1,672,0,WT,03/03/2017,
SG21,MNS0105UB-SS,F,T,ST11S0000059,UBH42076.1,760,0,WT,03/03/2017,
SG21,MNS0105UB-SS,F,T,ST11S0000043,UBH42126.1,771,0,WT,03/03/2017,
SG21,MNS0210A3UBS,F,T,ST11S0000033,UBH3L339.1,798,0,AC,02/13/2017,
SG21,MNS0210A3UBS,F,T,ST11S0000037,UBH4D167.1,762,0,AC,02/13/2017,
SG21,MNS0210A3UBS,F,T,ST11S0000037,UBH4D085.1,684,0,WT,02/13/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000017,UBH3R097.1,799,0,AC,03/24/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000019,UBH3Q540.1,800,0,WT,03/24/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000020,UBH3Q415.1,696,0,WT,03/24/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000017,UBH3M072.1,440,0,AC,03/10/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000017,UBH3R128.1,660,0,AC,03/23/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000017,UBH4L272.1,600,0,AC,03/23/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000017,UBH4E247.1,800,0,AC,03/24/2017,
SG21,MNS210A3UBBP,F,T,ST11S0000043,UBH44106.1,749,0,WT,02/13/2017,
SG21,MIP2N1BUKL,F,A,ST31S0000214,UCH4A821.1,2971,0,WT,03/13/2017,
SG21,MIP4170MDSLK,F,A,ST31S0000018,UCH4B545.1,2880,0,WT,03/24/2017,
SG21,MIP3E30MY0LF,F,A,ST31S0000012,UCH43504.1,2880,0,WT,03/25/2017,
SG21,MIP0223SY,F,A,ST31S0000003,UCH3P426.1,1953,0,WT,03/25/2017,
SG21,MIP2E3DMY,F,A,ST31S0000009,UCH4B453.1,2880,0,WT,03/24/2017,
SG21,MIP2E3DMY,F,A,ST31S0000006,UCH44481.1,1,0,AC,03/24/2017,
SG21,MIP3E30MY,F,A,ST31S0000003,UCH3T655.1,11254,0,WT,03/29/2017,
SG21,MIP3E50MY,F,A,ST31S0000016,UCH3Q806.1,2880,0,AC,03/19/2017,
SG21,MIP0124SY,F,A,ST31S0000003,UCH1E588.1,2085,0,WT,01/14/2017,
SG21,MIP2M40MTSCF,F,A,ST31S0000009,UCH4I819.1,1777,0,WT,03/18/2017,
SG21,MIP3550MTSCF,F,A,ST31S0000003,UCH34852.1,1737,0,WT,03/04/2017,
SG21,MIP2K30MTSCF,F,A,ST31S0000008,UCH47794.1,7680,0,AC,03/29/2017,
SG21,MIP2K30MTSCF,F,A,ST31S0000029,UCH3V687.1,7679,0,WT,03/23/2017,
SG21,MIP2K30MTSCF,F,A,ST31S0000008,UCH43661.1,7680,0,AC,03/29/2017,
SG21,MIP3820MTSCF,F,A,ST31S0000009,UCH43702.1,5120,0,WT,02/01/2017,
SG21,MIP3820MTSCF,F,A,ST31S0000012,UCH41589.1,5118,0,AC,02/06/2017,
SG21,MIP3820MTSCF,F,A,ST31S0000006,UCH43652.1,1,0,AC,02/01/2017,
SG21,MIP0040MTSCF,F,T,ST31S0000030,UCH41285.1,2173,0,WT,03/13/2017,
SG21,MIP3630MTSCF,F,A,ST31S0000003,UCH2D493.1,10530,0,WT,02/13/2017,
SG21,MIP2H20MT1S0,F,A,ST31S0000003,UCH3F665.1,77019,0,WT,03/15/2017,
SG21,MIP2H20MT1S0,F,A,ST31S0000165,UCH4D469.1,6160,0,WT,02/21/2017,
SG21,MIP2K20MTSCF,F,A,ST31S0000009,UCH46341.1,7680,0,WT,03/24/2017,
SG21,MIP2K20MTSCF,F,A,ST31S0000014,UCH43377.1,7654,0,WT,03/24/2017,
SG21,MIP6S00MTSCF,F,A,ST31S0000012,UCH45417.1,5120,0,WT,03/13/2017,
SG21,MIP2L40MTSCF,F,A,ST31S0000018,UCH41362.1,5120,0,WT,03/04/2017,
SG21,MIP2L40MTSCF,F,A,ST31S0000018,UCH41361.1,4789,0,WT,03/04/2017,
SG21,MIP5330MTSCF,F,T,ST31S0000030,UCH4C537.1,6468,0,AC,03/18/2017,
SG21,MIP2M20MSSCF,F,A,ST31S0000018,UCH41532.1,10239,0,WT,03/24/2017,
SG21,MIP2K40MSSCF,F,A,ST31S0000008,UCH45589.1,7680,0,AC,03/16/2017,
SG21,MIP2K40MSSCF,F,A,ST31S0000003,UCH2H418.1,2547,0,WT,02/17/2017,
SG21,MIP2K40MSSCF,F,A,ST31S0000009,UCH44701.1,12672,0,AC,03/16/2017,
SG21,MIP2K40MSSCF,F,A,ST31S0000165,UCH3V142.1,14696,0,WT,03/25/2017,
SG21,MIP2E3DMSSCF,F,A,ST31S0000165,UCH3T465.1,20312,0,WT,03/24/2017,
SG21,MIP3820MSSCF,F,A,ST31S0000003,UCH3O540.1,109336,0,WT,03/24/2017,
SG21,MIP3820MSSCF,F,A,ST31S0000003,UCH3O541.1,110677,0,WT,03/24/2017,
SG21,MIP2K2SMSSCF,F,A,ST31S0000003,UCH3P436.1,51522,0,WT,03/25/2017,
SG21,MIP2K50MSSCF,F,A,ST31S0000003,UCH3T736.1,51566,0,WT,03/29/2017,
SG21,MIP2F20MSSCF,F,A,ST31S0000003,UCH3H530.1,4233,0,WT,03/17/2017,
SG21,MIP2F20MSSCF,F,A,ST31S0000003,UCH3Q325.1,102213,0,WT,03/26/2017,
SG21,MIP2K30MSSCF,F,A,ST31S0000014,UCH42644.1,10221,0,AC,03/18/2017,
SG21,MIP2900MSSCF,F,A,ST31S0000165,UCH3S509.1,12131,0,WT,03/24/2017,
SG21,AN37777A-VF,F,A,ST31S0000142,UCH4F861.1,6068,0,WT,12/09/2016,
SG21,AN44066B-VF,F,T,ST31S0000145,UCH43093.1,5116,0,WT,03/22/2017,
SG21,AN47200A-VF,F,T,ST31S0000148,UCH3V185.1,3193,0,WT,03/20/2017,
SG21,AN47200A-VF,F,A,ST31S0000138,UCH49212.1,6395,0,WT,03/28/2017,
SG21,AN47200A-VF,F,T,ST31S0000148,UCH3V692.1,2257,0,WT,03/20/2017,
SG21,AN47200A-VF,F,T,ST31S0000148,UCH3V558.1,3200,0,WT,03/20/2017,
SG21,MIP0050MX1BR,F,T,ST31S0000148,UCG9G118.1,6004,0,HD,09/09/2016,
SG21,AN32183A-VF,F,A,ST31S0000130,UCH3S708.1,104894,0,WT,03/28/2017,
SG21,AN32183A-VF,F,T,ST31S0000148,UCH42421.1,7951,0,WT,03/10/2017,
SG21,AN32183A-VF,F,A,ST31S0000142,UCH3Q140.1,9565,0,WT,03/17/2017,
SG21,AN33016UA-VB,F,A,ST31S0000141,UCH44208.1,4000,0,WT,03/09/2017,
SG21,AN33016UA-VB,F,A,ST31S0000142,UCH44121.1,7999,0,WT,03/09/2017,
SG21,AN83300UA-VF,F,A,ST31S0000142,UCH45294.1,7997,0,WT,03/24/2017,
SG21,AN83300UA-VF,F,T,ST31S0000148,UCH49325.1,7907,0,WT,03/20/2017,
SG21,AN33012UA-VB,F,T,ST31S0000148,UCG22006.1,7486,0,HD,01/14/2016,
SG21,MN63Y2007-E2,F,T,ST31S0000148,UCH41645.1,10629,0,WT,03/25/2017,
SG21,MN63Y1210AAF,F,A,ST31S0000136,UCH49170.1,7680,0,WT,03/24/2017,
SG21,MN63Y1210AAF,F,A,ST31S0000136,UCH44698.1,7680,0,AC,03/24/2017,
SG21,MN63Y1210AAF,F,A,ST31S0000136,UCH4B199.1,7680,0,WT,03/24/2017,
SG21,MN63Y1210AAF,F,A,ST31S0000136,UCH48468.1,7680,0,WT,03/24/2017,
SG21,AN37773A-VF,F,A,ST31S0000177,UCH1K411.1,35957,0,WT,01/18/2017,
SG21,MN150222NF-S,F,A,ST31S0000130,UCH2A482.1,16826,0,WT,02/10/2017,
SG21,MIP0050ME1BR,F,A,ST31S0000130,UCH3H524.1,46942,0,WT,03/17/2017,
SG21,AN34043AAVF,F,T,ST31S0000148,UCH43512.1,3200,0,WT,03/17/2017,
SG21,AN44030A-VF,F,A,ST31S0000130,UCH3S737.1,35459,0,WT,03/28/2017,
SG21,AN44031A-VF,F,A,ST31S0000138,UCH43240.1,6395,0,WT,01/25/2017,
SG21,AN44066A-VF,F,T,ST31S0000148,UCH42168.1,2500,0,WT,03/22/2017,
SG21,AN44066A-VF,F,T,ST31S0000148,UCH3T089.1,2500,0,AC,03/22/2017,
SG21,AN44015A-VF,F,A,ST31S0000141,UCH46771.1,6399,0,WT,03/16/2017,
SG21,AN44015A-VF,F,T,ST31S0000145,UCH45296.1,6396,0,WT,03/16/2017,
SG21,AN44015A-VF,F,A,ST31S0000142,UCH47068.1,6399,0,WT,03/16/2017,
SG21,AN44015A-VF,F,A,ST31S0000142,UCH48671.1,6398,0,WT,03/16/2017,
SG21,MN101CB6DKBF,F,A,ST31S0000130,UCH35536.1,9159,0,WT,03/05/2017,
SG21,MNBCA6DHF1F,F,A,ST31S0000131,UCH3900N.1,7179,0,AC,03/08/2017,
SG21,MNBAFB1ASC4F,F,A,ST31S0000135,UCH47861.1,6400,0,AC,03/25/2017,
SG21,MNBAFB1ASC4F,F,A,ST31S0000177,UCH3R725.1,6544,0,WT,03/25/2017,
SG21,AN7709F,F,T,ST31S0000065,UCH2I670.1,147,0,WT,02/18/2017,
SG21,AN7915F,F,T,ST31S0000062,UCF72001.1,1093,0,WT,03/15/2015,
SG21,AN17822A,F,T,ST31S0000064,UCE7V154.1,796,0,WT,07/31/2014,
SG21,2SC1573AR,F,T,ST41S0000020,UDE9F002.1,250,0,WT,08/15/2014,
SG21,AN44104ABVB,F,T,ST31S0000109,UCH41165.1,10074,0,WT,03/15/2017,
SG21,AN44104ABVB,F,T,ST31S0000109,UCH37948.1,8963,0,HD,02/20/2017,
SG21,AN44104ABVB,F,T,ST31S0000109,UCH37896.1,9112,0,HD,02/20/2017,
SG21,AN44116ABVB,F,T,ST31S0000109,UCH4D685.1,14539,0,WT,03/06/2017,
SG21,AN44116ABVB,F,T,ST31S0000109,UCH38648.1,8310,0,WT,02/27/2017,
SG21,AN29184A-VB,F,A,ST31S0000093,UCH4I679.1,2660,0,WT,03/08/2017,
SG21,MNBLFM3DXYY,F,T,ST31S0000118,UCH1H442.1,12989,0,HD,01/11/2017,
SG21,AN12800UA-VB,F,A,ST31S0000080,UCH3R624.1,9867,0,WT,03/27/2017,
SG21,AN12800UA-VB,F,A,ST31S0000171,UCH3S724.1,3519,0,WT,03/27/2017,
SG21,AN12800UA-VB,F,A,ST31S0000091,UCH47023.1,5120,0,WT,03/27/2017,
SG21,AN32181B-VB,F,A,ST31S0000093,UCH3R856.1,4542,0,WT,03/26/2017,
SG21,AN18404UA-VB,F,T,ST31S0000116,UCH41418.1,3181,0,AC,03/13/2017,
SG21,AN18404UA-VB,F,T,ST31S0000115,UCH46104.1,3192,0,WT,03/13/2017,
SG21,AN18404UA-VB,F,T,ST31S0000112,UCH44031.1,3198,0,WT,03/13/2017,
SG21,MN63Y1208-E1,F,A,ST31S0000093,UCH3U057.1,6840,0,WT,03/10/2017,
SG21,MN63Y1208-E1,F,A,ST31S0000093,UCH45620.1,7064,0,WT,03/10/2017,
SG21,AN32180A-VB,F,T,ST31S0000114,UCGAO522.1,5658,0,HD,10/05/2016,
SG21,NN30321AAVB,F,A,ST31S0000093,UCH3T091.1,7234,0,WT,03/15/2017,
SG21,NN30321A-VB,F,T,ST31S0000109,UCH3P414.1,7267,0,WT,03/15/2017,
SG21,AN44128ABVB,F,T,ST31S0000109,UCH33604.1,4590,0,HD,03/01/2017,
SG21,AN44128ABVB,F,A,ST31S0000110,UCH49110.1,6253,0,WT,03/17/2017,
SG21,AN44132A-VB,F,A,ST31S0000097,UCH46012.1,10056,0,WT,03/23/2017,
SG21,AN44132A-VB,F,A,ST31S0000097,UCH46075.1,10031,0,WT,03/23/2017,
SG21,AN44132A-VB,F,A,ST31S0000091,UCH4A0HZ.1,10080,0,WT,03/24/2017,
SG21,MN2KSC100M,F,A,ST11S0000027,UBH47191.1,479,0,WT,02/13/2017,
SG21,MN2PS020,F,T,ST11S0000037,UBH3C147.1,1007,0,WT,02/17/2017,
SG21,MN2PS020,F,T,ST11S0000033,UBH3C024.1,1023,0,WT,02/17/2017,
SG21,MN2PS0131,F,A,ST11S0000019,UBH4I260.1,828,0,AC,03/27/2017,
SG21,MN2PS0131,F,A,ST11S0000017,UBH4J024.1,1077,0,AC,03/27/2017,
SG21,AN33031UA-BB,F,A,ST11S0000027,UBH45280.1,8635,0,WT,02/27/2017,
SG21,MN2PS011,F,A,ST11S0000019,UBH46397.1,1440,0,AC,03/09/2017,
SG21,MN2WS90AMCUB,F,A,ST11S0000025,UBH47084.1,600,0,WT,03/24/2017,
SG21,MN2WS90AMCUB,F,A,ST11S0000025,UBH47115.1,594,0,WT,03/24/2017,
SG21,MN2WS90AMCUB,F,A,ST11S0000025,UBH42059.1,600,0,WT,03/24/2017,
SG21,MN2WS90AMCUB,F,T,ST11S0000059,UBH3V218.1,565,0,WT,03/24/2017,
SG21,MN2WS0178A,F,T,ST11S0000064,UBH44172.1,767,0,HD,03/22/2017,
SG21,MN2WS0260A2S,F,A,ST11S0000019,UBH44270.1,800,0,AC,03/23/2017,
SG21,MN2WS0260A2S,F,A,ST11S0000017,UBH47189.1,476,0,AC,03/23/2017,
SG21,MN2WS0041B,F,A,ST11S0000020,UBH4E288.1,799,0,WT,03/23/2017,
SG21,MN2WS0041B,F,A,ST11S0000017,UBH4H272.1,350,0,AC,03/23/2017,
SG21,MNS0105UB-SS,F,T,ST11S0000059,UBH42029.1,585,0,HD,03/03/2017,
SG21,MNS0105UB-SS,F,T,ST11S0000059,UBH41150.1,759,0,HD,03/03/2017,
SG21,MNS0105UB-SS,F,T,ST11S0000059,UBH42115.1,635,0,WT,03/03/2017,
SG21,MNS0210A3UBS,F,T,ST11S0000037,UBH4D082.1,752,0,WT,02/13/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000025,UBH48187.1,798,0,WT,02/13/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000025,UBH3L199.1,799,0,WT,02/13/2017,
SG21,MNS0210D3UBS,F,A,ST11S0000017,UBH4G138.1,741,0,AC,03/24/2017,
SG21,MNS210A3UBBP,F,T,ST11S0000033,UBH4J198.1,473,0,HD,02/13/2017,
SG21,MNS210A3UBBP,F,T,ST11S0000041,UBH43180.1,766,0,AC,03/22/2017,
SG21,MNS210A3UBBP,F,T,ST11S0000041,UBH45368.1,567,0,AC,03/22/2017,
SG21,MNS210A3UBBP,F,T,ST11S0000033,UBH44199.1,800,0,WT,03/22/2017,
SG21,MNS210A3UBBP,F,A,ST11S0000025,UBH45363.1,799,0,WT,03/22/2017,
SG21,MIP801000L,F,A,ST31S0000013,UCH4A974.1,1894,0,WT,03/12/2017,
SG21,MIP801000L,F,T,ST31S0000030,UCH3H169.1,576,0,WT,03/12/2017,
SG21,MIP2L40MY0LT,F,A,ST31S0000024,UCH42278.1,2879,0,WT,03/05/2017,
SG21,MIP3E30MY0LF,F,A,ST31S0000012,UCH4I547.1,2879,0,WT,03/25/2017,
SG21,MIP2L50MY,F,A,ST31S0000014,UCH3V609.1,2879,0,AC,01/25/2017,
SG21,MIP0223SY,F,A,ST31S0000003,UCH45365.1,1987,0,WT,03/29/2017,
SG21,MIP2E3DMY,F,A,ST31S0000012,UCH43581.1,2868,0,WT,03/25/2017,
SG21,MIP2E9DMY,F,A,ST31S0000003,UCH34872.1,1913,0,WT,03/04/2017,
SG21,MIP3E7NMYSLT,F,A,ST31S0000003,UCH3O542.1,31135,0,WT,03/24/2017,
SG21,MIP0221SY,F,A,ST31S0000009,UCGCF418.1,420,0,HD,12/07/2016,
SG21,MIP0227SY,F,A,ST31S0000003,UCH3T658.1,4844,0,WT,03/29/2017,
SG21,MIP2E3DMY1XC,F,A,ST31S0000012,UCH44465.1,1300,0,WT,03/25/2017,
SG21,MIP2E4DMY,F,A,ST31S0000003,UCH3P428.1,2031,0,WT,03/25/2017,
SG21,MIP3550MTSCF,F,A,ST31S0000023,UCGC2522.1,3775,0,HD,11/25/2016,
SG21,MIP3550MTSCF,F,A,ST31S0000009,UCH3T719.1,7680,0,AC,03/18/2017,
SG21,MIP2K30MTSCF,F,T,ST31S0000030,UCH3V285.1,7680,0,WT,03/23/2017,
SG21,MIP2K30MTSCF,F,A,ST31S0000008,UCH43697.1,7680,0,AC,03/29/2017,
SG21,MIP2K30MTSCF,F,A,ST31S0000165,UCGCU458.1,5218,0,WT,12/22/2016,
SG21,MIP2K40MTSCF,F,A,ST31S0000029,UCH3V386.1,2400,0,WT,03/16/2017,
SG21,MIP2K50MTSCF,F,A,ST31S0000014,UCH42430.1,7679,0,AC,03/16/2017,
SG21,MIP2K50MTSCF,F,A,ST31S0000029,UCH3V741.1,4100,0,WT,02/06/2017,
SG21,MIP3820MTSCF,F,A,ST31S0000008,UCH43698.1,5120,0,AC,02/01/2017,
SG21,MIP0040MTSCF,F,T,ST31S0000030,UCH41286.1,4962,0,WT,02/06/2017,
SG21,MIP2K20MTSCF,F,A,ST31S0000009,UCH43294.1,7680,0,WT,03/24/2017,
SG21,MIP2K20MTSCF,F,A,ST31S0000014,UCH42609.1,7679,0,WT,03/24/2017,
SG21,MIP6S00MTSCF,F,A,ST31S0000012,UCH45415.1,5119,0,WT,03/13/2017,
SG21,MIP6S00MTSCF,F,A,ST31S0000014,UCH45410.1,2043,0,AC,03/13/2017,
SG21,MIP2L40MTSCF,F,A,ST31S0000018,UCH41413.1,4799,0,WT,03/04/2017,
SG21,MIP5330MTSCF,F,T,ST31S0000030,UCH41426.1,6585,0,HD,03/18/2017,
SG21,MIP6S10MTSCF,F,A,ST31S0000009,UCH49338.1,5568,0,WT,03/13/2017,
SG21,MIP6S10MTSCF,F,A,ST31S0000018,UCH48736.1,5118,0,WT,03/13/2017,
SG21,MIP6S10MTSCF,F,A,ST31S0000018,UCH47373.1,5114,0,WT,03/13/2017,
SG21,MIP2K20MS1S0,F,T,ST31S0000030,UCH49693.1,4735,0,AC,03/24/2017,
SG21,MIP2K20MS1S0,F,A,ST31S0000003,UCH3T739.1,98036,0,WT,03/29/2017,
SG21,MIP2K40MSSCF,F,A,ST31S0000014,UCH44737.1,10238,0,AC,03/24/2017,
SG21,MIP2K40MSSCF,F,A,ST31S0000003,UCH3Q327.1,62503,0,WT,03/26/2017,
SG21,MIP2K40MSSCF,F,A,ST31S0000012,UCH45537.1,10235,0,WT,03/24/2017,
SG21,MIP3820MSSCF,F,A,ST31S0000009,UCH49902.1,10975,0,WT,02/06/2017,
SG21,MIP2K50MSSCF,F,A,ST31S0000003,UCH1E586.1,4127,0,WT,01/14/2017,
SG21,MIP2F20MSSCF,F,A,ST31S0000006,UCH46298.1,1,0,AC,03/18/2017,
SG21,MIP2F10MSSCF,F,A,ST31S0000009,UCH3T782.1,3840,0,WT,03/25/2017,
SG21,MIP5610MS2DE,F,A,ST31S0000003,UCH3T515.1,19031,0,WT,03/29/2017,
SG21,AN37777A-VF,F,T,ST31S0000148,UCG9A788.1,7469,0,HD,07/13/2016,
SG21,AN37777A-VF,F,T,ST31S0000148,UCG9A688.1,7327,0,HD,07/13/2016,
SG21,AN37777A-VF,F,A,ST31S0000138,UCG9O530.1,2592,0,WT,07/27/2016,
SG21,AN44066B-VF,F,T,ST31S0000145,UCH42652.1,5111,0,WT,03/22/2017,
SG21,AN47200A-VF,F,T,ST31S0000148,UCH3V613.1,3200,0,WT,03/20/2017,
SG21,MIP0050MX1BR,F,A,ST31S0000130,UCH3T513.1,46908,0,WT,03/29/2017,
SG21,AN33013UA-VB,F,T,ST31S0000145,UCH41500.1,8000,0,WT,03/20/2017,
